#Feeder,Feeder ID,Type,Nozzle,X,Y,Angle,Footprint,Value,Pick height,Pick delay,Place Height,Place Delay,Vacuum detection,Threshold,Vision Alignment,Speed,,,,,,,,,,,,
comp,1,1,C10,GRM033R61C473KE84D,C_0201_0603Metric_L,312.04,95.96,270.04,Yes,,,,,,,,,,,,,,,,,,,
comp,24,2,C11,GRM033R61A105ME15D,C_0201_0603Metric_L,314.52,94.64,270.04,No,,,,,,,,,,,,,,,,,,,
comp,3,1,C14,GRM155R60J106ME15D,C_0402_1005Metric_L,316.38,109.73,90.04,No,,,,,,,,,,,,,,,,,,,
comp,26,2,C15,GRM033R61A104ME15D,C_0201_0603Metric_L,316.51,113.99,90.04,No,,,,,,,,,,,,,,,,,,,
comp,26,2,C18,GRM033R61A104ME15D,C_0201_0603Metric_L,316.54,112.82,90.04,No,,,,,,,,,,,,,,,,,,,
comp,25,1,C18,4.7uF,C_0402_1005Metric_L,312.8,96.28,90.04,No,,,,,,,,,,,,,,,,,,,
comp,26,2,C19,GRM033R61A104ME15D,C_0201_0603Metric_L,312.66,98.39,270.04,No,,,,,,,,,,,,,,,,,,,
comp,27,2,C20,GRM033R71A103KA01D,C_0201_0603Metric_L,312.05,98.4,270.04,No,,,,,,,,,,,,,,,,,,,
comp,26,2,C21,GRM033R61A104ME15D,C_0201_0603Metric_L,310.88,98.3,180.04,No,,,,,,,,,,,,,,,,,,,
comp,27,2,C22,GRM033R71A103KA01D,C_0201_0603Metric_L,310.88,98.92,180.04,No,,,,,,,,,,,,,,,,,,,
comp,25,1,C23,4.7uF,C_0402_1005Metric_L,314.13,95.64,180.04,No,,,,,,,,,,,,,,,,,,,
comp,26,2,C24,GRM033R61A104ME15D,C_0201_0603Metric_L,313.86,97.03,180.04,No,,,,,,,,,,,,,,,,,,,
comp,27,2,C25,GRM033R71A103KA01D,C_0201_0603Metric_L,313.86,96.42,180.04,No,,,,,,,,,,,,,,,,,,,
comp,3,1,C26,10uF,C_0402_1005Metric_L,310.5,94.91,0.04,No,,,,,,,,,,,,,,,,,,,
comp,26,2,C27,GRM033R61A104ME15D,C_0201_0603Metric_L,310.2,96.22,0.04,No,,,,,,,,,,,,,,,,,,,
comp,27,2,C28,GRM033R71A103KA01D,C_0201_0603Metric_L,310.2,95.61,0.04,No,,,,,,,,,,,,,,,,,,,
comp,26,2,C29,GRM033R61A104ME15D,C_0201_0603Metric_L,313.12,99.52,90.04,No,,,,,,,,,,,,,,,,,,,
comp,27,2,C30,GRM033R71A103KA01D,C_0201_0603Metric_L,312.52,99.52,90.04,No,,,,,,,,,,,,,,,,,,,
comp,32,3,D1,BAS316,SOD_323_250X125X110L30X32L,291.68,128.8,180.04,No,,,,,,,,,,,,,,,,,,,
comp,70,4,D2,LXZ1-PB01,LED_LXZ1_PR01_L,297.25,127.36,90.04,No,,,,,,,,,,,,,,,,,,,
comp,1,1,L1,ADL3225V-470MT-TL000,L_1210_3225Metric_L,306.16,96.65,90.04,Yes,,,,,,,,,,,,,,,,,,,
comp,31,3,L1,LQM18PN3R3MGHD,L_0603_1608Metric_L,292.41,126.82,90.04,No,,,,,,,,,,,,,,,,,,,
comp,34,1,L2,BLM15HD102SN1D,L_0402_1005Metric,306.43,94.07,0.04,No,,,,,,,,,,,,,,,,,,,
comp,34,3,L4,BLM15HD102SN1D,L_0402_1005Metric,313.88,98.3,90.04,No,,,,,,,,,,,,,,,,,,,
comp,34,1,L5,BLM15HD102SN1D,L_0402_1005Metric,311.27,96.89,90.04,No,,,,,,,,,,,,,,,,,,,
comp,1,1,R1,1.8K,R_0201_0603Metric_ERJ_L,307.92,96.25,270.04,Yes,,,,,,,,,,,,,,,,,,,
comp,1,1,R2,49.9,R_0201_0603Metric_ERJ_L,312.05,97.14,270.04,Yes,,,,,,,,,,,,,,,,,,,
